"uid","namedLocation","domainID","siteID","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertainty","elevation","elevationUncertainty","plotID","subplotID","endDate","boutNumber","samplingProtocolVersion","divDataType","targetTaxaPresent","otherVariablesPresent","taxonID","scientificName","taxonRank","family","nativeStatusCode","identificationQualifier","taxonIDRemarks","morphospeciesID","morphospeciesIDRemarks","identificationReferences","otherVariables","percentCover","heightPlantOver300cm","heightPlantSpecies","remarks","measuredBy","recordedBy"
"43017071-a08f-42f6-a238-255fb267123f","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","40.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",70,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"9563831a-fe5a-407f-b3ae-6da29ef03abc","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","40.3.1","2015-10-16",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N","","","",NA,"","",30,"Y",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"dc7e4287-c085-402d-a0d5-bb845b4328f9","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","40.3.1","2015-10-16",1,NA,"plantSpecies","Y","","PIAC","Pictetia aculeata (Vahl) Urb.","species","Fabaceae","N","","","",NA,"","",1,"Y",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"d85f7e3f-c6a3-4284-b16f-02249721a496","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","32.2.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",84,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"5a1aecaf-aa6c-4c6d-b2cc-cf20dcb007d1","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","32.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",70,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"950dfe24-776e-4d44-a571-bab4bdd63235","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","32.4.1","2015-10-16",1,NA,"plantSpecies","Y","","FABACE","Fabaceae sp.","family","Fabaceae","UNK","","","",NA,"","",0.5,"N",14,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"86406b70-4701-4c0b-aadb-a541ee269a58","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","32.4.1","2015-10-16",1,NA,"plantSpecies","Y","","PIAL3","Pisonia albida (Heimerl) Britton ex Standl.","species","Nyctaginaceae","N","","","",NA,"","",15,"Y",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"514686a0-128b-43d7-8126-073f764ed320","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","32.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",5,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"248bf59c-e522-4707-bbb3-11dcd006a604","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","32.2.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",80,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"b435a0b4-1d1b-4db7-a858-2fc40d60fc80","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","32.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",2,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"3b17e908-fd4a-4afd-bd14-69237e5752d6","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","32.4.1","2015-10-16",1,NA,"plantSpecies","Y","","BUSI","Bursera simaruba (L.) Sarg.","species","Burseraceae","N","","","",NA,"","",0.5,"N",10,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"7cfb5ef7-7187-4f52-9036-ee3b77daa5be","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","32.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",76,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"4e74ae5f-5f81-492d-ac5c-c3b786d67ac8","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","32.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","standingDead",0.5,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"e6863eee-8fe3-48f3-8c2f-edf229647073","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",2,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"9bb8a2f6-5968-4874-85f3-48360cf9ec7a","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.1.1","2015-10-16",1,NA,"plantSpecies","N","","","","","","","","","",NA,"","",NA,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"e3145449-e8fc-45eb-8483-3888d8f5a82a","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",2,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"ffca12ad-5255-4771-83a5-3c9bfae0d972","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.4.1","2015-10-16",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N","","","",NA,"","",0.5,"Y",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"5fe9f7df-f0f2-4b6e-b23a-064885195651","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.4.1","2015-10-16",1,NA,"plantSpecies","Y","","SANSE","Sansevieria sp.","genus","Agavaceae","I","","","",NA,"","",3,"N",14,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"e87791e0-04c4-4ef1-a912-ce8028b5a07a","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",66,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"55a78524-5cdc-4926-9abc-c884fbb4492b","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",50,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"792c796a-9f6d-4cca-8a58-468b5c6a4b2b","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",5,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"0da2a45b-215f-4e03-b07e-d518992f5f2b","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",0.5,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"c0d793c7-5db6-48c3-8430-548ee54e3b8a","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",30,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"8a69f6d3-96bc-466f-ae23-ebefa83bd514","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","otherNonVascular",0.5,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"457159af-63f8-4a74-8f30-ab6b5462f616","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",50,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"49daad94-d77e-49d6-bb5c-770be4e3341e","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","31.1.1","2015-10-16",1,NA,"plantSpecies","Y","","2PLANT","Unknown plant","kingdom","","UNK","","","green liana",NA,"","",1,"N",20,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"4d9f1b6b-986e-41dc-be3f-bb5d40cfe3ff","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","41.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",94,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"31535c9a-5750-4c41-b6c8-b06586484a14","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","31.1.1","2015-10-16",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N","","","",NA,"","",15,"N",122,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"9d68bd87-00a8-4295-a5e9-ba260e57531f","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",25,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"50f9687f-920f-42f8-8bc5-30031c4bf194","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",3,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"257255e5-a72f-4927-a00a-02a9450a2ec7","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",25,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"240e338c-ec26-4c40-bcd3-fffa6ab2831d","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",67,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"fce830bf-0c85-4188-80ed-03d6f8cac22d","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","otherNonVascular",1,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"82382003-6bfd-4559-adb1-7738b3102688","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",4,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"363b1d7b-63b7-4083-a5ae-459c341b049f","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","31.1.1","2015-10-16",1,NA,"plantSpecies","Y","","CROTO","Croton sp.","genus","Euphorbiaceae","N","","Croton glabellus","",NA,"","",3,"N",60,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"db7e30fb-a341-48e8-8874-64f605b60b2b","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.3.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",91,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"91e078e3-f67f-450d-844f-c42d83c60561","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.3.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","otherNonVascular",1,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"8dea3433-b016-4750-8849-b43061d7be3e","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.3.1","2015-10-16",1,NA,"plantSpecies","Y","","KRFE","Krugiodendron ferreum (Vahl) Urb.","species","Rhamnaceae","N","","","",NA,"","",0.5,"N",5,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"1b70dc30-702f-4731-988d-a7894dcda4ed","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.1.1","2015-10-16",1,NA,"plantSpecies","Y","","LADI3","Lasiacis divaricata (L.) Hitchc.","species","Poaceae","N","","","skeleton grass",NA,"","",0.5,"N",10,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"30c218ae-6f25-45a2-9dee-a10c9fe5674c","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.3.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",6,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"fdf3bbc1-477f-43cf-b557-bd033aa910e2","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.3.1","2015-10-16",1,NA,"plantSpecies","Y","","TAHE","Tabebuia heterophylla (DC.) Britton","species","Bignoniaceae","N","","","",NA,"","",1,"Y",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"e1732836-f25a-4ad0-8385-7fbd4e5ab1c6","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",50,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"5fdc94e7-75ee-47ea-95d2-f17da5e61e2e","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",60,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"71b91ee9-2b6e-45e1-8654-e55940868633","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.3.1","2015-10-16",1,NA,"plantSpecies","Y","","2PLANT","Unknown plant","kingdom","","UNK","","","green liana",NA,"","",1,"N",9,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"d9ad3d09-f5c9-4152-b666-91eceb532447","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.3.1","2015-10-16",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N","","","",NA,"","",8,"N",237,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"cac7950d-73d2-416a-8b5d-13bd0bc336e1","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.3.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",2,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"4f8d2ff4-eeea-46d8-b6b5-2ece25f40e99","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",39,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"d7e1d2d2-932c-4fdd-b214-ef2ae8cd7c30","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",1,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"a9b2f569-9826-4344-8067-ec3f229bb1b9","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.1.1","2015-10-16",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N","","","",NA,"","",1,"N",20,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"c126832b-30a6-4dde-abfc-b2113c301822","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.1.1","2015-10-16",1,NA,"plantSpecies","Y","","CODO","Comocladia dodonaea (L.) Urb.","species","Anacardiaceae","N","","","",NA,"","",2,"N",54,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"b7abe249-345b-4c8b-a650-7ea7b08314a4","GUAN_005.basePlot.div","D04","GUAN",17.968744,-66.880447,"WGS84",20.21,164.3,0.2,"GUAN_005","40.3.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",90,"",NA,"","DOUhwPq/qFN1mcefjm4mRN6R3dnmH36W","qshsnM/sHHNUZPkINsuGUP2JU3K1rdKf"
"a442deac-5db9-4243-92ca-fc642d9fdaa6","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",1,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"84f24a8f-eb9d-47e0-b09e-7b6a55e77f64","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",12,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"6d74c645-f180-4973-b7cc-d491e2e372b6","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","31.1.1","2015-10-16",1,NA,"plantSpecies","Y","","TUDI","Turnera diffusa Willd. ex Schult.","species","Turneraceae","N","","","small, tiny oregano",NA,"","",1,"N",69,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"3c52e8b4-0ea8-4a28-8667-2706398d97ac","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","31.1.1","2015-10-16",1,NA,"plantSpecies","Y","","CROTO","Croton sp.","genus","Euphorbiaceae","N","","Croton glabellus","",NA,"","",0.5,"N",10,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"e19b055a-f343-427f-b80e-245f82a75337","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","rock",87,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"144a2d12-d8fd-4dac-b36f-e20189c41906","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","soil",2,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"fd1bc83d-a8b8-4ce7-8e30-a4bfe4d16e82","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","31.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","overstory",5,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"a646522d-6499-404b-9d47-498fce6ae3e9","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","31.4.1","2015-10-16",1,NA,"plantSpecies","N","","","","","","","","","",NA,"","",NA,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"8f341a44-6226-4d95-bc20-276381fb22d9","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","31.4.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",2,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"0aeaceb8-aa48-433c-91fb-9935a7e7709b","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","41.4.1","2015-10-16",1,NA,"plantSpecies","Y","","GYLU","Gymnanthes lucida Sw.","species","Euphorbiaceae","N","","","",NA,"","",20,"N",220,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"a24c7e28-b01f-4dfc-9b01-6c230560e340","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","41.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","litter",94,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"be5ab058-c4e1-477b-939d-fa07e7e518aa","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","41.1.1","2015-10-16",1,NA,"otherVariables","","Y","","","","","","","","",NA,"","wood",5,"",NA,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
"b9a2136e-8651-420d-888b-16bc7636920c","GUAN_004.basePlot.div","D04","GUAN",17.969254,-66.85267,"WGS84",20.11,133.5,0.1,"GUAN_004","41.1.1","2015-10-16",1,NA,"plantSpecies","Y","","EULI","Eugenia ligustrina (Sw.) Willd.","species","Myrtaceae","N","","","",NA,"","",20,"N",220,"","VgRfkWGhIvw7Lc3BZsfq46duR9Pzwglz","ZmAfBeL3f9fQA1eitmafWazzobHWJXYk"
